1755312121.159808 server started (655): version 3.2a, socket /tmp/tmux-1000/default, protocol 8
1755312121.159849 on Linux 6.2.16 #1-NixOS SMP PREEMPT_DYNAMIC Tue Jan  1 00:00:00 UTC 1980
1755312121.159875 using libevent 2.1.12-stable (poll); ncurses 6.2
1755312121.159952 input_key_build: 0x10e003 (PasteStart) is \033[200~
1755312121.402622 yylex_token: scroll-down
1755312121.402638 cmd_parse_build_commands: 0 bind
1755312121.402653 cmd_parse_build_commands: argv[0]=bind
1755312121.402666 cmd_parse_build_commands: argv[1]=-Tcopy-mode-vi
1755312121.402677 cmd_parse_build_commands: argv[2]=C-e
1755312121.402688 cmd_parse_build_commands: argv[3]=send
1755312121.402697 cmd_parse_build_commands: argv[4]=-X
1755312121.402709 cmd_parse_build_commands: argv[5]=scroll-down
1755312121.402725 cmd_parse: bind-key: argv[0]=bind
1755312121.402735 cmd_parse: bind-key: argv[1]=-Tcopy-mode-vi
1755312121.402747 cmd_parse: bind-key: argv[2]=C-e
1755312121.402759 cmd_parse: bind-key: argv[3]=send
1755312121.402768 cmd_parse: bind-key: argv[4]=-X
1755312121.402779 cmd_parse: bind-key: argv[5]=scroll-down
1755312121.402798 cmd_parse_build_commands: bind-key -T copy-mode-vi C-e send -X scroll-down
1755312121.402813 cmdq_get_command: [bind-key/0x1ef74c0] group 524
1755312121.402823 cmdq_append <global>: [bind-key/0x1ef74c0]
1755312121.402836 yylex_token: bind
1755312121.402852 yylex_token: -Tcopy-mode-vi
1755312121.402861 yylex_token: C-b
1755312121.402872 yylex_token: send
1755312121.402881 yylex_token: -X
1755312121.402893 yylex_token: page-up
1755312121.402904 cmd_parse_build_commands: 0 bind
1755312121.402913 cmd_parse_build_commands: argv[0]=bind
1755312121.402925 cmd_parse_build_commands: argv[1]=-Tcopy-mode-vi
1755312121.402935 cmd_parse_build_commands: argv[2]=C-b
1755312121.402947 cmd_parse_build_commands: argv[3]=send
1755312121.402955 cmd_parse_build_commands: argv[4]=-X
1755312121.402967 cmd_parse_build_commands: argv[5]=page-up
1755312121.402977 cmd_parse: bind-key: argv[0]=bind
1755312121.402988 cmd_parse: bind-key: argv[1]=-Tcopy-mode-vi
1755312121.402997 cmd_parse: bind-key: argv[2]=C-b
1755312121.403006 cmd_parse: bind-key: argv[3]=send
1755312121.403017 cmd_parse: bind-key: argv[4]=-X
1755312121.403025 cmd_parse: bind-key: argv[5]=page-up
1755312121.403042 cmd_parse_build_commands: bind-key -T copy-mode-vi C-b send -X page-up
1755312121.403061 cmdq_get_command: [bind-key/0x1ef7930] group 527
1755312121.403073 cmdq_append <global>: [bind-key/0x1ef7930]
1755312121.403085 yylex_token: bind
1755312121.403104 yylex_token: -Tcopy-mode-vi
1755312121.403113 yylex_token: C-f
1755312121.403125 yylex_token: send
1755312121.403134 yylex_token: -X
1755312121.403145 yylex_token: page-down
1755312121.403163 cmd_parse_build_commands: 0 bind
1755312121.403173 cmd_parse_build_commands: argv[0]=bind
1755312121.403185 cmd_parse_build_commands: argv[1]=-Tcopy-mode-vi
1755312121.403198 cmd_parse_build_commands: argv[2]=C-f
1755312121.403210 cmd_parse_build_commands: argv[3]=send
1755312121.403221 cmd_parse_build_commands: argv[4]=-X
1755312121.403231 cmd_parse_build_commands: argv[5]=page-down
1755312121.403243 cmd_parse: bind-key: argv[0]=bind
1755312121.403254 cmd_parse: bind-key: argv[1]=-Tcopy-mode-vi
1755312121.403271 cmd_parse: bind-key: argv[2]=C-f
1755312121.403279 cmd_parse: bind-key: argv[3]=send
1755312121.403290 cmd_parse: bind-key: argv[4]=-X
1755312121.403300 cmd_parse: bind-key: argv[5]=page-down
1755312121.403323 cmd_parse_build_commands: bind-key -T copy-mode-vi C-f send -X page-down
1755312121.403338 cmdq_get_command: [bind-key/0x1ef7dd0] group 530
1755312121.403348 cmdq_append <global>: [bind-key/0x1ef7dd0]
1755312121.403360 yylex_token: bind
1755312121.403373 yylex_token: -Tcopy-mode-vi
1755312121.403385 yylex_token: C-h
1755312121.403394 yylex_token: send
1755312121.403406 yylex_token: -X
1755312121.403419 yylex_token: cursor-left
1755312121.403430 cmd_parse_build_commands: 0 bind
1755312121.403441 cmd_parse_build_commands: argv[0]=bind
1755312121.403452 cmd_parse_build_commands: argv[1]=-Tcopy-mode-vi
1755312121.403482 cmd_parse_build_commands: argv[2]=C-h
1755312121.403493 cmd_parse_build_commands: argv[3]=send
1755312121.403527 cmd_parse_build_commands: argv[4]=-X
1755312121.403537 cmd_parse_build_commands: argv[5]=cursor-left
1755312121.403547 cmd_parse: bind-key: argv[0]=bind
1755312121.403560 cmd_parse: bind-key: argv[1]=-Tcopy-mode-vi
1755312121.403577 cmd_parse: bind-key: argv[2]=C-h
1755312121.403588 cmd_parse: bind-key: argv[3]=send
1755312121.403599 cmd_parse: bind-key: argv[4]=-X
1755312121.403608 cmd_parse: bind-key: argv[5]=cursor-left
1755312121.403625 cmd_parse_build_commands: bind-key -T copy-mode-vi C-h send -X cursor-left
1755312121.403638 cmdq_get_command: [bind-key/0x1ef8330] group 533
1755312121.403648 cmdq_append <global>: [bind-key/0x1ef8330]
1755312121.403660 yylex_token: bind
1755312121.403674 yylex_token: -Tcopy-mode-vi
1755312121.403683 yylex_token: C-j
1755312121.403694 yylex_token: send
1755312121.403704 yylex_token: -X
1755312121.403714 yylex_token: copy-pipe-and-cancel
1755312121.403731 cmd_parse_build_commands: 0 bind
1755312121.403744 cmd_parse_build_commands: argv[0]=bind
1755312121.403758 cmd_parse_build_commands: argv[1]=-Tcopy-mode-vi
1755312121.403770 cmd_parse_build_commands: argv[2]=C-j
1755312121.403783 cmd_parse_build_commands: argv[3]=send
1755312121.403796 cmd_parse_build_commands: argv[4]=-X
1755312121.403807 cmd_parse_build_commands: argv[5]=copy-pipe-and-cancel
1755312121.403816 cmd_parse: bind-key: argv[0]=bind
1755312121.403829 cmd_parse: bind-key: argv[1]=-Tcopy-mode-vi
1755312121.403843 cmd_parse: bind-key: argv[2]=C-j
1755312121.403852 cmd_parse: bind-key: argv[3]=send
1755312121.403862 cmd_parse: bind-key: argv[4]=-X
1755312121.403872 cmd_parse: bind-key: argv[5]=copy-pipe-and-cancel
1755312121.403891 cmd_parse_build_commands: bind-key -T copy-mode-vi C-j send -X copy-pipe-and-cancel
1755312121.403908 cmdq_get_command: [bind-key/0x1ef86e0] group 536
1755312121.403919 cmdq_append <global>: [bind-key/0x1ef86e0]
1755312121.403929 yylex_token: bind
1755312121.403942 yylex_token: -Tcopy-mode-vi
1755312121.403953 yylex_token: Enter
1755312121.403966 yylex_token: send
1755312121.403980 yylex_token: -X
1755312121.403993 yylex_token: copy-pipe-and-cancel
1755312121.404007 cmd_parse_build_commands: 0 bind
1755312121.404019 cmd_parse_build_commands: argv[0]=bind
1755312121.404030 cmd_parse_build_commands: argv[1]=-Tcopy-mode-vi
1755312121.404043 cmd_parse_build_commands: argv[2]=Enter
1755312121.404061 cmd_parse_build_commands: argv[3]=send
1755312121.404074 cmd_parse_build_commands: argv[4]=-X
1755312121.404085 cmd_parse_build_commands: argv[5]=copy-pipe-and-cancel
1755312121.404096 cmd_parse: bind-key: argv[0]=bind
1755312121.404108 cmd_parse: bind-key: argv[1]=-Tcopy-mode-vi
1755312121.404117 cmd_parse: bind-key: argv[2]=Enter
1755312121.404128 cmd_parse: bind-key: argv[3]=send
1755312121.404140 cmd_parse: bind-key: argv[4]=-X
1755312121.404152 cmd_parse: bind-key: argv[5]=copy-pipe-and-cancel
1755312121.404173 cmd_parse_build_commands: bind-key -T copy-mode-vi Enter send -X copy-pipe-and-cancel
1755312121.404189 cmdq_get_command: [bind-key/0x1ef8ab0] group 539
1755312121.404204 cmdq_append <global>: [bind-key/0x1ef8ab0]
1755312121.404216 yylex_token: bind
1755312121.404228 yylex_token: -Tcopy-mode-vi
1755312121.404244 yylex_token: C-u
1755312121.404254 yylex_token: send
1755312121.404268 yylex_token: -X
1755312121.404286 yylex_token: halfpage-up
1755312121.404299 cmd_parse_build_commands: 0 bind
1755312121.404322 cmd_parse_build_commands: argv[0]=bind
1755312121.404332 cmd_parse_build_commands: argv[1]=-Tcopy-mode-vi
1755312121.404344 cmd_parse_build_commands: argv[2]=C-u
1755312121.404362 cmd_parse_build_commands: argv[3]=send
1755312121.404375 cmd_parse_build_commands: argv[4]=-X
1755312121.404393 cmd_parse_build_commands: argv[5]=halfpage-up
1755312121.404403 cmd_parse: bind-key: argv[0]=bind
1755312121.404414 cmd_parse: bind-key: argv[1]=-Tcopy-mode-vi
1755312121.404426 cmd_parse: bind-key: argv[2]=C-u
1755312121.404454 cmd_parse: bind-key: argv[3]=send
1755312121.404486 cmd_parse: bind-key: argv[4]=-X
1755312121.404501 cmd_parse: bind-key: argv[5]=halfpage-up
1755312121.404532 cmd_parse_build_commands: bind-key -T copy-mode-vi C-u send -X halfpage-up
1755312121.404546 cmdq_get_command: [bind-key/0x1ef8ed0] group 542
1755312121.404560 cmdq_append <global>: [bind-key/0x1ef8ed0]
1755312121.404569 yylex_token: bind
1755312121.404581 yylex_token: -Tcopy-mode-vi
1755312121.404590 yylex_token: C-v
1755312121.404603 yylex_token: send
1755312121.404617 yylex_token: -X
1755312121.404628 yylex_token: rectangle-toggle
1755312121.404641 cmd_parse_build_commands: 0 bind
1755312121.404661 cmd_parse_build_commands: argv[0]=bind
1755312121.404672 cmd_parse_build_commands: argv[1]=-Tcopy-mode-vi
1755312121.404682 cmd_parse_build_commands: argv[2]=C-v
1755312121.404692 cmd_parse_build_commands: argv[3]=send
1755312121.404702 cmd_parse_build_commands: argv[4]=-X
1755312121.404716 cmd_parse_build_commands: argv[5]=rectangle-toggle
1755312121.404730 cmd_parse: bind-key: argv[0]=bind
1755312121.404740 cmd_parse: bind-key: argv[1]=-Tcopy-mode-vi
1755312121.404749 cmd_parse: bind-key: argv[2]=C-v
1755312121.404761 cmd_parse: bind-key: argv[3]=send
1755312121.404776 cmd_parse: bind-key: argv[4]=-X
1755312121.404786 cmd_parse: bind-key: argv[5]=rectangle-toggle
1755312121.404805 cmd_parse_build_commands: bind-key -T copy-mode-vi C-v send -X rectangle-toggle
1755312121.404822 cmdq_get_command: [bind-key/0x1ef9770] group 545
1755312121.404836 cmdq_append <global>: [bind-key/0x1ef9770]
1755312121.404846 yylex_token: bind
1755312121.404861 yylex_token: -Tcopy-mode-vi
1755312121.404877 yylex_token: C-y
1755312121.404888 yylex_token: send
1755312121.404901 yylex_token: -X
1755312121.404912 yylex_token: scroll-up
1755312121.404926 cmd_parse_build_commands: 0 bind
1755312121.404942 cmd_parse_build_commands: argv[0]=bind
1755312121.404953 cmd_parse_build_commands: argv[1]=-Tcopy-mode-vi
1755312121.404965 cmd_parse_build_commands: argv[2]=C-y
1755312121.404979 cmd_parse_build_commands: argv[3]=send
1755312121.404990 cmd_parse_build_commands: argv[4]=-X
1755312121.405003 cmd_parse_build_commands: argv[5]=scroll-up
1755312121.405016 cmd_parse: bind-key: argv[0]=bind
1755312121.405028 cmd_parse: bind-key: argv[1]=-Tcopy-mode-vi
1755312121.405041 cmd_parse: bind-key: argv[2]=C-y
1755312121.405051 cmd_parse: bind-key: argv[3]=send
1755312121.405064 cmd_parse: bind-key: argv[4]=-X
1755312121.405075 cmd_parse: bind-key: argv[5]=scroll-up
1755312121.405094 cmd_parse_build_commands: bind-key -T copy-mode-vi C-y send -X scroll-up
1755312121.405110 cmdq_get_command: [bind-key/0x1ef9b20] group 548
1755312121.405123 cmdq_append <global>: [bind-key/0x1ef9b20]
1755312121.405134 yylex_token: bind
1755312121.405148 yylex_token: -Tcopy-mode-vi
1755312121.405164 yylex_token: Escape
1755312121.405178 yylex_token: send
1755312121.405194 yylex_token: -X
1755312121.405205 yylex_token: clear-selection
1755312121.405223 cmd_parse_build_commands: 0 bind
1755312121.405237 cmd_parse_build_commands: argv[0]=bind
1755312121.405251 cmd_parse_build_commands: argv[1]=-Tcopy-mode-vi
1755312121.405263 cmd_parse_build_commands: argv[2]=Escape
1755312121.405277 cmd_parse_build_commands: argv[3]=send
1755312121.405286 cmd_parse_build_commands: argv[4]=-X
1755312121.405298 cmd_parse_build_commands: argv[5]=clear-selection
1755312121.405320 cmd_parse: bind-key: argv[0]=bind
1755312121.405332 cmd_parse: bind-key: argv[1]=-Tcopy-mode-vi
1755312121.405343 cmd_parse: bind-key: argv[2]=Escape
1755312121.405354 cmd_parse: bind-key: argv[3]=send
1755312121.405364 cmd_parse: bind-key: argv[4]=-X
1755312121.405375 cmd_parse: bind-key: argv[5]=clear-selection
1755312121.405392 cmd_parse_build_commands: bind-key -T copy-mode-vi Escape send -X clear-selection
1755312121.405408 cmdq_get_command: [bind-key/0x1efa210] group 551
1755312121.405417 cmdq_append <global>: [bind-key/0x1efa210]
1755312121.405429 yylex_token: bind
1755312121.405439 yylex_token: -Tcopy-mode-vi
1755312121.405450 yylex_token: Space
1755312121.405556 yylex_token: send
1755312121.405576 yylex_token: -X
1755312121.405587 yylex_token: begin-selection
1755312121.405598 cmd_parse_build_commands: 0 bind
1755312121.405623 cmd_parse_build_commands: argv[0]=bind
1755312121.405633 cmd_parse_build_commands: argv[1]=-Tcopy-mode-vi
1755312121.405645 cmd_parse_build_commands: argv[2]=Space
1755312121.405655 cmd_parse_build_commands: argv[3]=send
1755312121.405667 cmd_parse_build_commands: argv[4]=-X
1755312121.405677 cmd_parse_build_commands: argv[5]=begin-selection
1755312121.405690 cmd_parse: bind-key: argv[0]=bind
1755312121.405702 cmd_parse: bind-key: argv[1]=-Tcopy-mode-vi
1755312121.405712 cmd_parse: bind-key: argv[2]=Space
1755312121.405724 cmd_parse: bind-key: argv[3]=send
1755312121.405734 cmd_parse: bind-key: argv[4]=-X
1755312121.405745 cmd_parse: bind-key: argv[5]=begin-selection
1755312121.405762 cmd_parse_build_commands: bind-key -T copy-mode-vi Space send -X begin-selection
1755312121.405778 cmdq_get_command: [bind-key/0x1efa650] group 554
1755312121.405788 cmdq_append <global>: [bind-key/0x1efa650]
1755312121.405800 yylex_token: bind
1755312121.405813 yylex_token: -Tcopy-mode-vi
1755312121.405825 yylex_token: $
1755312121.405839 yylex_token: send
1755312121.405849 yylex_token: -X
1755312121.405861 yylex_token: end-of-line
1755312121.405874 cmd_parse_build_commands: 0 bind
1755312121.405892 cmd_parse_build_commands: argv[0]=bind
1755312121.405902 cmd_parse_build_commands: argv[1]=-Tcopy-mode-vi
1755312121.405912 cmd_parse_build_commands: argv[2]=$
1755312121.405922 cmd_parse_build_commands: argv[3]=send
1755312121.405936 cmd_parse_build_commands: argv[4]=-X
1755312121.405953 cmd_parse_build_commands: argv[5]=end-of-line
1755312121.405967 cmd_parse: bind-key: argv[0]=bind
1755312121.405977 cmd_parse: bind-key: argv[1]=-Tcopy-mode-vi
1755312121.405988 cmd_parse: bind-key: argv[2]=$
1755312121.406001 cmd_parse: bind-key: argv[3]=send
1755312121.406012 cmd_parse: bind-key: argv[4]=-X
1755312121.406025 cmd_parse: bind-key: argv[5]=end-of-line
1755312121.406041 cmd_parse_build_commands: bind-key -T copy-mode-vi \\$ send -X end-of-line
1755312121.406052 cmdq_get_command: [bind-key/0x1efa920] group 557
1755312121.406064 cmdq_append <global>: [bind-key/0x1efa920]
1755312121.406074 yylex_token: bind
1755312121.406085 yylex_token: -Tcopy-mode-vi
1755312121.406109 yylex_token: ,
1755312121.406119 yylex_token: send
1755312121.406128 yylex_token: -X
1755312121.406141 yylex_token: jump-reverse
1755312121.406152 cmd_parse_build_commands: 0 bind
1755312121.406163 cmd_parse_build_commands: argv[0]=bind
1755312121.406180 cmd_parse_build_commands: argv[1]=-Tcopy-mode-vi
1755312121.406197 cmd_parse_build_commands: argv[2]=,
1755312121.406207 cmd_parse_build_commands: argv[3]=send
1755312121.406218 cmd_parse_build_commands: argv[4]=-X
1755312121.406227 cmd_parse_build_commands: argv[5]=jump-reverse
1755312121.406241 cmd_parse: bind-key: argv[0]=bind
1755312121.406253 cmd_parse: bind-key: argv[1]=-Tcopy-mode-vi
1755312121.406271 cmd_parse: bind-key: argv[2]=,
1755312121.406283 cmd_parse: bind-key: argv[3]=send
1755312121.406297 cmd_parse: bind-key: argv[4]=-X
1755312121.406318 cmd_parse: bind-key: argv[5]=jump-reverse
1755312121.406335 cmd_parse_build_commands: bind-key -T copy-mode-vi , send -X jump-reverse
1755312121.406354 cmdq_get_command: [bind-key/0x1efb1e0] group 560
1755312121.406368 cmdq_append <global>: [bind-key/0x1efb1e0]
1755312121.406383 yylex_token: bind
1755312121.406394 yylex_token: -Tcopy-mode-vi
1755312121.406411 yylex_token: /
1755312121.406421 yylex_token: command-prompt
1755312121.406433 yylex_token: -p(search down)
1755312121.406446 yylex_token: send -X search-forward "%%%"
1755312121.406472 cmd_parse_build_commands: 0 bind
1755312121.406485 cmd_parse_build_commands: argv[0]=bind
1755312121.406494 cmd_parse_build_commands: argv[1]=-Tcopy-mode-vi
1755312121.406504 cmd_parse_build_commands: argv[2]=/
1755312121.406516 cmd_parse_build_commands: argv[3]=command-prompt
1755312121.406527 cmd_parse_build_commands: argv[4]=-p(search down)
1755312121.406537 cmd_parse_build_commands: argv[5]=send -X search-forward "%%%"
1755312121.406547 cmd_parse: bind-key: argv[0]=bind
1755312121.406561 cmd_parse: bind-key: argv[1]=-Tcopy-mode-vi
1755312121.406585 cmd_parse: bind-key: argv[2]=/
1755312121.406595 cmd_parse: bind-key: argv[3]=command-prompt
1755312121.406605 cmd_parse: bind-key: argv[4]=-p(search down)
1755312121.406617 cmd_parse: bind-key: argv[5]=send -X search-forward "%%%"
1755312121.406635 cmd_parse_build_commands: bind-key -T copy-mode-vi / command-prompt "-p(search down)" "send -X search-forward \\"%%%\\""
1755312121.406650 cmdq_get_command: [bind-key/0x1efb4c0] group 563
1755312121.406662 cmdq_append <global>: [bind-key/0x1efb4c0]
1755312121.406672 yylex_token: bind
1755312121.406684 yylex_token: -Tcopy-mode-vi
1755312121.406700 yylex_token: 0
1755312121.406709 yylex_token: send
1755312121.406720 yylex_token: -X
1755312121.406730 yylex_token: start-of-line
1755312121.406743 cmd_parse_build_commands: 0 bind
1755312121.406757 cmd_parse_build_commands: argv[0]=bind
1755312121.406767 cmd_parse_build_commands: argv[1]=-Tcopy-mode-vi
1755312121.406779 cmd_parse_build_commands: argv[2]=0
1755312121.406793 cmd_parse_build_commands: argv[3]=send
1755312121.406805 cmd_parse_build_commands: argv[4]=-X
1755312121.406814 cmd_parse_build_commands: argv[5]=start-of-line
1755312121.406825 cmd_parse: bind-key: argv[0]=bind
1755312121.406836 cmd_parse: bind-key: argv[1]=-Tcopy-mode-vi
1755312121.406850 cmd_parse: bind-key: argv[2]=0
1755312121.406860 cmd_parse: bind-key: argv[3]=send
1755312121.406879 cmd_parse: bind-key: argv[4]=-X
1755312121.406891 cmd_parse: bind-key: argv[5]=start-of-line
1755312121.406909 cmd_parse_build_commands: bind-key -T copy-mode-vi 0 send -X start-of-line
1755312121.406926 cmdq_get_command: [bind-key/0x1efbd00] group 566
1755312121.406940 cmdq_append <global>: [bind-key/0x1efbd00]
1755312121.406951 yylex_token: bind
1755312121.406963 yylex_token: -Tcopy-mode-vi
1755312121.406983 yylex_token: 1
1755312121.406994 yylex_token: command-prompt
1755312121.407007 yylex_token: -Np(repeat)
1755312121.407021 yylex_token: -I1
1755312121.407034 yylex_token: send -N "%%%"
1755312121.407077 cmd_parse_build_commands: 0 bind
1755312121.407090 cmd_parse_build_commands: argv[0]=bind
1755312121.407101 cmd_parse_build_commands: argv[1]=-Tcopy-mode-vi
1755312121.407113 cmd_parse_build_commands: argv[2]=1
1755312121.407129 cmd_parse_build_commands: argv[3]=command-prompt
1755312121.407171 cmd_parse_build_commands: argv[4]=-Np(repeat)
1755312121.407184 cmd_parse_build_commands: argv[5]=-I1
1755312121.407196 cmd_parse_build_commands: argv[6]=send -N "%%%"
1755312121.407209 cmd_parse: bind-key: argv[0]=bind
1755312121.407225 cmd_parse: bind-key: argv[1]=-Tcopy-mode-vi
1755312121.407253 cmd_parse: bind-key: argv[2]=1
1755312121.407270 cmd_parse: bind-key: argv[3]=command-prompt
1755312121.407283 cmd_parse: bind-key: argv[4]=-Np(repeat)
1755312121.407295 cmd_parse: bind-key: argv[5]=-I1
1755312121.407312 cmd_parse: bind-key: argv[6]=send -N "%%%"
1755312121.407331 cmd_parse_build_commands: bind-key -T copy-mode-vi 1 command-prompt -Np(repeat) -I1 "send -N \\"%%%\\""
1755312121.407346 cmdq_get_command: [bind-key/0x1efc2d0] group 569
1755312121.407364 cmdq_append <global>: [bind-key/0x1efc2d0]
1755312121.407374 yylex_token: bind
1755312121.407386 yylex_token: -Tcopy-mode-vi
1755312121.407396 yylex_token: 2
1755312121.407408 yylex_token: command-prompt
1755312121.407418 yylex_token: -Np(repeat)
1755312121.407430 yylex_token: -I2
1755312121.407441 yylex_token: send -N "%%%"
1755312121.407455 cmd_parse_build_commands: 0 bind
1755312121.407480 cmd_parse_build_commands: argv[0]=bind
1755312121.407491 cmd_parse_build_commands: argv[1]=-Tcopy-mode-vi
1755312121.407499 cmd_parse_build_commands: argv[2]=2
1755312121.407509 cmd_parse_build_commands: argv[3]=command-prompt
1755312121.407521 cmd_parse_build_commands: argv[4]=-Np(repeat)
1755312121.407530 cmd_parse_build_commands: argv[5]=-I2
1755312121.407542 cmd_parse_build_commands: argv[6]=send -N "%%%"
1755312121.407552 cmd_parse: bind-key: argv[0]=bind
1755312121.407567 cmd_parse: bind-key: argv[1]=-Tcopy-mode-vi
1755312121.407583 cmd_parse: bind-key: argv[2]=2
1755312121.407592 cmd_parse: bind-key: argv[3]=command-prompt
1755312121.407613 cmd_parse: bind-key: argv[4]=-Np(repeat)
1755312121.407623 cmd_parse: bind-key: argv[5]=-I2
1755312121.407634 cmd_parse: bind-key: argv[6]=send -N "%%%"
1755312121.407651 cmd_parse_build_commands: bind-key -T copy-mode-vi 2 command-prompt -Np(repeat) -I2 "send -N \\"%%%\\""
1755312121.407664 cmdq_get_command: [bind-key/0x1efc9d0] group 572
1755312121.407673 cmdq_append <global>: [bind-key/0x1efc9d0]
1755312121.407686 yylex_token: bind
1755312121.407696 yylex_token: -Tcopy-mode-vi
1755312121.407706 yylex_token: 3
1755312121.407722 yylex_token: command-prompt
1755312121.407732 yylex_token: -Np(repeat)
1755312121.407744 yylex_token: -I3
1755312121.407754 yylex_token: send -N "%%%"
1755312121.407768 cmd_parse_build_commands: 0 bind
1755312121.407780 cmd_parse_build_commands: argv[0]=bind
1755312121.407792 cmd_parse_build_commands: argv[1]=-Tcopy-mode-vi
1755312121.407801 cmd_parse_build_commands: argv[2]=3
1755312121.407812 cmd_parse_build_commands: argv[3]=command-prompt
1755312121.407822 cmd_parse_build_commands: argv[4]=-Np(repeat)
1755312121.407833 cmd_parse_build_commands: argv[5]=-I3
1755312121.407842 cmd_parse_build_commands: argv[6]=send -N "%%%"
1755312121.407854 cmd_parse: bind-key: argv[0]=bind
1755312121.407863 cmd_parse: bind-key: argv[1]=-Tcopy-mode-vi
1755312121.407874 cmd_parse: bind-key: argv[2]=3
1755312121.407883 cmd_parse: bind-key: argv[3]=command-prompt
1755312121.407894 cmd_parse: bind-key: argv[4]=-Np(repeat)
1755312121.407903 cmd_parse: bind-key: argv[5]=-I3
1755312121.407914 cmd_parse: bind-key: argv[6]=send -N "%%%"
1755312121.407932 cmd_parse_build_commands: bind-key -T copy-mode-vi 3 command-prompt -Np(repeat) -I3 "send -N \\"%%%\\""
1755312121.407951 cmdq_get_command: [bind-key/0x1efcee0] group 575
1755312121.407963 cmdq_append <global>: [bind-key/0x1efcee0]
1755312121.407972 yylex_token: bind
1755312121.407984 yylex_token: -Tcopy-mode-vi
1755312121.407993 yylex_token: 4
1755312121.408004 yylex_token: command-prompt
1755312121.408014 yylex_token: -Np(repeat)
1755312121.408025 yylex_token: -I4
1755312121.408044 yylex_token: send -N "%%%"
1755312121.408056 cmd_parse_build_commands: 0 bind
1755312121.408066 cmd_parse_build_commands: argv[0]=bind
1755312121.408078 cmd_parse_build_commands: argv[1]=-Tcopy-mode-vi
1755312121.408125 cmd_parse_build_commands: argv[2]=4
1755312121.408135 cmd_parse_build_commands: argv[3]=command-prompt
1755312121.408147 cmd_parse_build_commands: argv[4]=-Np(repeat)
1755312121.408156 cmd_parse_build_commands: argv[5]=-I4
1755312121.408168 cmd_parse_build_commands: argv[6]=send -N "%%%"
1755312121.408179 cmd_parse: bind-key: argv[0]=bind
1755312121.408191 cmd_parse: bind-key: argv[1]=-Tcopy-mode-vi
1755312121.408200 cmd_parse: bind-key: argv[2]=4
1755312121.408211 cmd_parse: bind-key: argv[3]=command-prompt
1755312121.408223 cmd_parse: bind-key: argv[4]=-Np(repeat)
1755312121.408233 cmd_parse: bind-key: argv[5]=-I4
1755312121.408244 cmd_parse: bind-key: argv[6]=send -N "%%%"
1755312121.408262 cmd_parse_build_commands: bind-key -T copy-mode-vi 4 command-prompt -Np(repeat) -I4 "send -N \\"%%%\\""
1755312121.408276 cmdq_get_command: [bind-key/0x1efd3d0] group 578
1755312121.408285 cmdq_append <global>: [bind-key/0x1efd3d0]
1755312121.408297 yylex_token: bind
1755312121.408314 yylex_token: -Tcopy-mode-vi
1755312121.408324 yylex_token: 5
1755312121.408336 yylex_token: command-prompt
1755312121.408345 yylex_token: -Np(repeat)
1755312121.408356 yylex_token: -I5
1755312121.408366 yylex_token: send -N "%%%"
1755312121.408379 cmd_parse_build_commands: 0 bind
1755312121.408391 cmd_parse_build_commands: argv[0]=bind
1755312121.408400 cmd_parse_build_commands: argv[1]=-Tcopy-mode-vi
1755312121.408411 cmd_parse_build_commands: argv[2]=5
1755312121.408421 cmd_parse_build_commands: argv[3]=command-prompt
1755312121.408430 cmd_parse_build_commands: argv[4]=-Np(repeat)
1755312121.408442 cmd_parse_build_commands: argv[5]=-I5
1755312121.408474 cmd_parse_build_commands: argv[6]=send -N "%%%"
1755312121.408486 cmd_parse: bind-key: argv[0]=bind
1755312121.408512 cmd_parse: bind-key: argv[1]=-Tcopy-mode-vi
1755312121.408525 cmd_parse: bind-key: argv[2]=5
1755312121.408535 cmd_parse: bind-key: argv[3]=command-prompt
1755312121.408546 cmd_parse: bind-key: argv[4]=-Np(repeat)
1755312121.408556 cmd_parse: bind-key: argv[5]=-I5
1755312121.408569 cmd_parse: bind-key: argv[6]=send -N "%%%"
1755312121.408591 cmd_parse_build_commands: bind-key -T copy-mode-vi 5 command-prompt -Np(repeat) -I5 "send -N \\"%%%\\""
1755312121.408608 cmdq_get_command: [bind-key/0x1efdab0] group 581
1755312121.408618 cmdq_append <global>: [bind-key/0x1efdab0]
1755312121.408631 yylex_token: bind
1755312121.408642 yylex_token: -Tcopy-mode-vi
1755312121.408653 yylex_token: 6
1755312121.408664 yylex_token: command-prompt
1755312121.408677 yylex_token: -Np(repeat)
1755312121.408684 yylex_token: -I6
1755312121.408697 yylex_token: send -N "%%%"
1755312121.408712 cmd_parse_build_commands: 0 bind
1755312121.408725 cmd_parse_build_commands: argv[0]=bind
1755312121.408737 cmd_parse_build_commands: argv[1]=-Tcopy-mode-vi
1755312121.408752 cmd_parse_build_commands: argv[2]=6
1755312121.408761 cmd_parse_build_commands: argv[3]=command-prompt
1755312121.408774 cmd_parse_build_commands: argv[4]=-Np(repeat)
1755312121.408790 cmd_parse_build_commands: argv[5]=-I6
1755312121.408797 cmd_parse_build_commands: argv[6]=send -N "%%%"
1755312121.408809 cmd_parse: bind-key: argv[0]=bind
1755312121.408818 cmd_parse: bind-key: argv[1]=-Tcopy-mode-vi
1755312121.408833 cmd_parse: bind-key: argv[2]=6
1755312121.408847 cmd_parse: bind-key: argv[3]=command-prompt
